distance(Å-1)	fre/THz	gvx(m/s)	gvy(m/s)	gvz(m/s)	gv(m/s)	band
0.2473873	1.3068732651	-213.81284	-803.4749100000001	-261.94825000000003	871.7251557838838	9.0
0.2478007	1.3102158062	-219.284	-805.7536799999999	-258.72377	874.22105594212	9.0
0.248214	1.3135573005	-224.76408999999998	-807.55152	-255.23189	876.2429293756444	9.0
0.2486274	1.3168955955	-230.27835	-808.91212	-251.49909	877.8489213027746	9.0
0.2490408	1.3202287271	-235.85312	-809.8673099999999	-247.55009	879.086344496022	9.0
0.2494541	1.3235548777	-241.51754	-810.43713	-243.40969	879.9928073548015	9.0
0.2498675	1.3268723381	-247.30587000000003	-810.6289800000001	-239.10490000000001	880.5967804598808	9.0
0.2502808	1.3301794698	-253.26098	-810.43514	-234.66822000000002	880.9173704811074	9.0
0.2506942	1.3334746651	-259.44039000000004	-809.8276999999999	-230.14272	880.9630475903291	9.0
0.2511076	1.3367562993	-265.92669	-808.7488099999999	-225.59097000000003	880.728634640837	9.0
0.2515209	1.3400226638	-272.84768	-807.0907	-221.11187	880.1884534364044	9.0
0.2519343	1.3432718574	-280.41795	-804.65207	-216.87557	879.2804975093627	9.0
0.2523477	1.3465015691	-289.03453	-801.03051	-213.20395	877.8648881113673	9.0
0.252761	1.3497085408	-299.52921	-795.30635	-210.78503999999998	875.5913836267167	9.0
0.2531744	1.3528868038	-313.97427000000005	-784.8378399999999	-211.37329	871.3374461385913	9.0
0.2535878	1.3560188747	-339.04669	-758.07892	-220.89379	859.3197154778229	9.0
0.2540011	1.3589716102	-392.41579	-585.52423	-263.50581	752.5052079967109	9.0
0.2544145	1.3602311325	-114.04969	-12.84641	-100.28665000000001	152.4131694021442	9.0
0.2548279	1.36037652	-33.345580000000005	4.08266	-40.88987	52.920480787960535	9.0
0.2552412	1.360443236	-13.64931	1.08652	-24.939729999999997	28.4512622155749	9.0
0.2556546	1.3604935278	-5.79103	-1.14824	-17.67942	18.639108752697915	9.0
0.256068	1.3605363862	-2.04601	-2.39621	-13.41415	13.77923798715662	9.0
0.2564813	1.3605738191	-0.17186	-2.9541	-10.473230000000001	10.883234321767588	9.0
0.2568947	1.3606061534	0.7148	-3.03301	-8.201260000000001	8.773297800012262	9.0
0.2573081	1.3606332154	1.03228	-2.77234	-6.2937	6.954288659812735	9.0
0.2577214	1.3606546956	1.0057800000000001	-2.27005	-4.59268	5.220864870239413	9.0
0.2581348	1.3606702872	0.7696999999999999	-1.60077	-3.0095199999999998	3.494583424859106	9.0
0.2585482	1.3606797457	0.41263999999999995	-0.8259799999999999	-1.49059	1.7533890834894577	9.0
0.2589615	1.3606829161	-0.0	0.0	-0.0	0.0	9.0
						
0.0	1.3500287995	82.52479000000001	-211.02223000000004	-749.70822	783.2005730681544	10.0
0.0008755	1.3560996968	22.02549	-260.4097	-849.96879	889.238594550357	10.0
0.001751	1.3633056851	-54.91749	-305.49943	-947.6513600000001	997.1905196842149	10.0
0.0026265	1.3716437787	-143.36435999999998	-341.18557	-1034.49582	1098.7003843140799	10.0
0.003502	1.3810186193	-236.04187	-365.35413	-1103.95027	1186.551980881675	10.0
0.0043775	1.3912701713	-325.81414	-380.07689	-1153.75326	1257.6803572834551	10.0
0.005253	1.4022197155	-407.46866	-390.33119	-1185.75018	1313.161313829738	10.0
0.0061285	1.4137069196	-478.04749	-401.67681999999996	-1203.98444	1356.2640606396403	10.0
0.007004	1.4256060506	-536.2963500000001	-418.38634	-1212.7676299999998	1390.4913623959462	10.0
0.0078795	1.4378245957	-581.99917	-442.5553	-1215.52627	1418.4788826411523	10.0
0.0087549	1.4502929899	-615.52931	-474.10610999999994	-1214.42598	1441.6946264404846	10.0
0.0096304	1.4629529894	-637.60347	-511.39142	-1210.4951899999999	1460.6019219550526	10.0
0.0105059	1.4757489014	-649.12751	-552.02928	-1203.95862	1474.9980369100235	10.0
0.0113814	1.4886227291	-651.0646	-593.63225	-1194.5719199999999	1484.3471405522728	10.0
0.0122569	1.5015123264	-644.31727	-634.24174	-1181.85593	1488.0157151235485	10.0
0.0131324	1.5143510585	-629.64062	-672.45745	-1165.21775	1485.3884129511546	10.0
0.0140079	1.5270677616	-607.59816	-707.35892	-1143.98983	1475.8878334353126	10.0
0.0148834	1.5395863578	-578.55697	-738.33227	-1117.4249	1458.9383522270375	10.0
0.0157589	1.5518249347	-542.71088	-764.88248	-1084.6748699999998	1433.9106949495988	10.0
0.0166344	1.5636943623	-500.11956	-786.47379	-1044.77031	1400.0734256849012	10.0
0.0175099	1.575096634	-450.75296	-802.41872	-996.6102	1356.5713854785674	10.0
0.0183854	1.5859231702	-394.53049	-811.8295800000001	-938.9675000000001	1302.4521260141835	10.0
0.0192609	1.596053339	-331.34220999999997	-813.64893	-870.51384	1236.7726497013807	10.0
0.0201364	1.6053534442	-261.03657	-806.7759900000001	-789.8630800000001	1158.84048689409	10.0
0.0210119	1.613676387	-183.36345	-790.29446	-695.63129	1068.6862869568686	10.0
0.0218874	1.6208621631	-97.88138	-763.77489	-586.51497	967.9528176410861	10.0
0.0227629	1.6267394335	-3.88642	-727.56407	-461.41252000000003	861.5486601626932	10.0
0.0236384	1.6311288671	99.48392	-682.86785	-319.67631	760.525143619463	10.0
0.0245139	1.6338503058	212.62716	-631.2044400000001	-161.71863	685.4066453824737	10.0
0.0253893	1.6347388758	333.54426	-572.17284	9.51901	662.3625470722159	10.0
0.0262648	1.63368213	452.38491	-496.3933	184.94352999999998	696.6078698733305	10.0
0.0271403	1.6307133492	533.3176199999999	-362.04606	338.73069999999996	728.1782202774798	10.0
0.0280158	1.6262988478	450.15897	-25.90734	398.56962999999996	601.8073101048818	10.0
0.0288913	1.6214974621	202.86119	481.79352	420.53812	670.9172592021619	10.0
0.0297668	1.6152572444	267.81474	670.4593199999999	647.08134	969.5126070930309	10.0
0.0306423	1.6066437341	391.65985	732.24388	840.05343	1181.2147574231544	10.0
0.0315178	1.5963672983	477.07980000000003	753.86856	960.43645	1310.8627372128312	10.0
0.0323933	1.5850767594	534.64403	751.3226000000001	1035.5440800000001	1386.6078860688942	10.0
0.0332688	1.5731736597	577.17709	729.45813	1082.44074	1427.2072422236765	10.0
0.0341443	1.5609192517	612.60683	689.56041	1109.89565	1443.1386077196257	10.0
0.0350198	1.5484963675	645.50515	633.00358	1123.3507	1441.9733791439523	10.0
0.0358953	1.5360335535	678.11824	562.87377	1127.11402	1430.7540817538388	10.0
0.0367708	1.5236141284	711.30229	483.50315000000006	1125.0979499999999	1416.1820648890343	10.0
0.0376463	1.5112800891	745.55336	399.10128	1121.17158	1404.3352007639146	10.0
0.0385218	1.499032381	781.80141	312.83064	1119.56233	1400.8912394457418	10.0
0.0393973	1.4868273704	821.6624899999999	226.72562	1125.1301700000001	1411.5422961008337	10.0
0.0402728	1.4745735132	866.95408	142.11554	1142.88934	1441.5277475733076	10.0
0.0411483	1.4621387721	918.37249	60.218329999999995	1176.15608	1493.4448105563713	10.0
0.0420238	1.4493809141	973.79128	-17.21592	1223.7127600000001	1563.981701904566	10.0
0.0428992	1.4361996053	1027.6468599999998	-87.51701	1278.24417	1642.4449622578493	10.0
0.0437747	1.4225847236	1072.68058	-147.47885	1328.4853699999999	1713.8456803955528	10.0
0.0446502	1.4086286685	1102.93383	-194.38354	1363.98845	1764.8548058451731	10.0
0.0455257	1.3944988216	1115.4578000000001	-226.77622	1378.47938	1787.7021448282467	10.0
0.0464012	1.380396181	1109.9802	-244.53813000000002	1369.92136	1780.0391776587915	10.0
0.0472767	1.3665248112	1087.7245	-248.58897	1338.77009	1742.769754667701	10.0
0.0481522	1.353078148	1050.5084399999998	-240.62023	1286.36314	1678.1526168817738	10.0
0.0490277	1.3402358151	1000.4205900000001	-222.96611	1214.23741	1589.0021179809637	10.0
0.0499032	1.3281621513	939.9139299999999	-198.52076	1124.33624	1478.8443692749959	10.0
0.0507787	1.3170000243	872.0332199999999	-170.5549	1019.72884	1352.5449411481025	10.0
0.0516542	1.3068578831	800.48201	-142.34311	905.2703700000001	1216.7774866827745	10.0
0.0525297	1.297793609	729.31128	-116.66749	787.56133	1079.7032438913516	10.0
0.0534052	1.2898032567	662.24482	-95.40878000000001	673.91341	949.6474720104029	10.0
0.0542807	1.2828220138	601.9683299999999	-79.42291999999999	570.804	833.3613123731598	10.0
0.0551562	1.2767374884	549.79699	-68.68307	482.82765	734.9262778824877	10.0
0.0560317	1.2714068436	505.86726000000004	-62.22985	412.9206	655.9555326966075	10.0
0.0569072	1.2666610346	469.60429	-54.63066	364.95031	597.2448634919649	10.0
0.0577827	1.2620344915	415.03549	275.16428	498.99986	704.9614877619047	10.0
0.0586582	1.2483546487	239.04449	1681.7337200000002	1395.3969499999998	2198.2955263689414	10.0
0.0595336	1.2331574669	237.48662000000002	1655.41557	1375.88021	2165.6054479861036	10.0
0.0604091	1.2182165629	238.24778000000003	1622.56577	1348.1489	2122.9665892853404	10.0
0.0612846	1.2035632071	240.19558	1586.38944	1318.55174	2076.7532504012306	10.0
0.0621601	1.1892095736	243.4349	1546.5050099999999	1288.23805	2027.4357129045825	10.0
0.0630356	1.175161903	248.30847	1502.2243899999999	1258.00271	1975.0711462000443	10.0
0.0639111	1.1614202483	255.35239	1452.58492	1228.89494	1919.737108681218	10.0
0.0647866	1.1479752182	265.33506	1396.21016	1202.61525	1861.7435227455453	10.0
0.0656621	1.1348017322	279.21417	1331.2396899999999	1182.04366	1802.0507426557892	10.0
0.0665376	1.1218494706	297.6073	1255.88134	1171.70496	1743.1868971691151	10.0
0.0674131	1.109035748	318.77594999999997	1171.18536	1176.49707	1690.3959919188512	10.0
0.0682886	1.0962673942	335.0245	1086.959	1194.62806	1649.5021930936055	10.0
0.0691641	1.0835262119	334.56157	1020.9741700000001	1208.80195	1617.2575101856403	10.0
0.0700396	1.0709478906	313.84861	980.76772	1197.54966	1579.4085787911392	10.0
0.0709151	1.0587656139	280.50668	956.2421	1154.5946900000001	1525.1792843837177	10.0
0.0717906	1.0472036774	243.512	933.2411900000001	1085.057	1451.7527014287302	10.0
0.0726661	1.0364402886	208.43045999999998	901.7004099999999	995.4753999999999	1359.2196871937733	10.0
0.0735416	1.0266132667	177.90534	855.8024100000001	891.4101199999999	1248.4630859583867	10.0
0.0744171	1.0178229761	152.63566	793.51943	778.97766	1122.3978462516027	10.0
0.0752926	1.0101189308	131.89727	717.34215	666.3781	987.9455562730597	10.0
0.076168	1.0034791178	114.07449999999999	634.39285	563.07912	855.8769625719265	10.0
0.0770435	0.9978050153	97.47898	553.85242	476.4983	737.0924532136975	10.0
0.077919	0.9929459749	81.10185	482.93471999999997	409.24965000000003	638.1917657569888	10.0
0.0787945	0.988739017	64.87193	424.70663	359.3889	560.128976496567	10.0
0.07967	0.9850412531	49.48013	378.42944	322.39053	499.59261219238556	10.0
0.0805455	0.9817474645	35.98108	340.79836	292.83787	450.76843101840325	10.0
0.081421	0.9787966945	25.24999	307.23178	265.56722	406.88435331860194	10.0
0.0822965	0.9761700742	17.50734	273.34118	236.69231000000002	362.00159840918394	10.0
0.083172	0.9738799158	12.26869	236.2335	204.24038000000002	312.5234712771354	10.0
0.0840475	0.9719541438	8.71795	194.88613999999998	167.94216	257.41246924297917	10.0
0.084923	0.9704230257	6.1096200000000005	149.61811	128.47172	197.30151833241146	10.0
0.0857985	0.9693118038	3.94255	101.35403000000001	86.76847	133.48015014931732	10.0
0.086674	0.968638244	1.94608	51.14754	43.70214	67.30330687267603	10.0
0.0875495	0.9684126131	0.0	0.0	0.0	0.0	10.0
0.0875495	0.9684126131	0.0	0.0	0.0	0.0	10.0
0.0882666	0.9685974726	32.963989999999995	50.37449000000001	2.37617	60.24832000437108	10.0
0.0889837	0.9691520537	65.93385	100.73423	4.761159999999999	120.48786791233796	10.0
0.0897008	0.9700763624	98.91515	151.06341999999998	7.16395	180.7088430078102	10.0
0.0904178	0.9713704001	131.91278	201.34414	9.59387	240.8993287272609	10.0
0.0911349	0.9730341506	164.93058	251.55530000000002	12.060740000000001	301.0442270274818	10.0
0.091852	0.9750675612	197.97084	301.67142	14.57497	361.1239799371165	10.0
0.0925691	0.9774705162	231.03367	351.66145	17.1476	421.1132535025838	10.0
0.0932862	0.980242803	264.11633	401.4876	19.790309999999998	480.9796098550592	10.0
0.0940033	0.9833840695	297.21241	451.10416000000004	22.515340000000002	540.6820880726764	10.0
0.0947204	0.9868937724	330.31098000000003	500.45643	25.33533	600.169859942262	10.0
0.0954375	0.9907711171	363.39569	549.4799399999999	28.263080000000002	659.381098958763	10.0
0.0961546	0.995014989	396.44397	598.09988	31.31119	718.2420750865208	10.0
0.0968717	0.9996238791	429.42632	646.23108	34.49173	776.6667576928355	10.0
0.0975888	1.004595805	462.30586000000005	693.77841	37.81574	834.556900734884	10.0
0.0983059	1.0099282325	495.03817999999995	740.63785	41.29281	891.8028485422273	10.0
0.099023	1.0156180001	527.5715700000001	786.69807	44.93061	948.2849648333364	10.0
0.09974	1.0216612515	559.84763	831.84266	48.73456	1003.8758076330389	10.0
0.1004571	1.0280533809	591.80232	875.95268	52.70749	1058.442801033039	10.0
0.1011742	1.0347889936	623.36734	918.9095500000001	56.8495	1111.8513692531606	10.0
0.1018913	1.041861885	654.47171	960.59792	61.1579	1163.9681575674913	10.0
0.1026084	1.04926504	685.04359	1000.9085000000001	65.62733	1214.66435364477	10.0
0.1033255	1.0569906512	715.01197	1039.74048	70.24998	1263.8185956393868	10.0
0.1040426	1.065030156	744.30837	1077.00349	75.01582	1311.3195035438578	10.0
0.1047597	1.0733742884	772.86818	1112.61911	79.91304	1357.0676481132937	10.0
0.1054768	1.0820131439	800.63183	1146.52168	84.92837	1400.976844187665	10.0
0.1061939	1.0909362525	827.5455499999999	1178.65869	90.04744	1442.9748737548662	10.0
0.106911	1.1001326565	853.56187	1208.99071	95.25514000000001	1483.0036899753895	10.0
0.1076281	1.1095909903	878.6397900000001	1237.49087	100.53582999999999	1521.019062016775	10.0
0.1083451	1.1192995592	902.7447099999999	1264.14427	105.87362	1556.9900353626936	10.0
0.1090622	1.1292464143	925.84816	1288.94702	111.25244	1590.897966919381	10.0
0.1097793	1.1394194234	947.92745	1311.9054	116.65617999999999	1622.735620285959	10.0
0.1104964	1.149806336	968.9651	1333.0348900000001	122.06866000000001	1652.5060183640835	10.0
0.1112135	1.1595744385	741.17637	1285.86722	-0.74654	1484.1824268730838	10.0
0.1119306	1.1682369063	732.16873	1274.97758	-2.4125	1470.253277108648	10.0
0.1126477	1.1767797164	718.84865	1255.91805	-3.8308	1447.096473961313	10.0
0.1133648	1.185149586	701.17552	1228.3100299999999	-4.89243	1414.3608363911862	10.0
0.1140819	1.1932936448	679.42182	1192.2868899999999	-5.4777	1372.2944446274182	10.0
0.114799	1.2011637309	654.27666	1148.72745	-5.47532	1321.9995012606323	10.0
0.1155161	1.20872181	626.89727	1099.41774	-4.8081	1265.599728186511	10.0
0.1162332	1.2159456622	598.86792	1047.0399	-3.4541399999999998	1206.2119502310845	10.0
0.1169502	1.2228335776	572.06091	994.93086	-1.44669	1147.668590596747	10.0
0.1176673	1.2294069436	548.45208	946.65491	1.16403	1094.0550980865978	10.0
0.1183844	1.2357104149	529.98573	905.5287	4.396039999999999	1049.2313499390898	10.0
0.1191015	1.2418104248	518.57195	874.23758	8.46964	1016.5037867183715	10.0
0.1198186	1.2477934115	516.2287799999999	854.5709300000001	13.98795	998.4885029115537	10.0
0.1205357	1.2537646824	525.26143	847.14788	22.14373	997.0202832502717	10.0
0.1212528	1.2598469641	548.18596	850.9254099999999	34.84652	1012.8159655539104	10.0
0.1219699	1.2661743668	586.8976299999999	862.4837100000001	54.46599	1044.649951984712	10.0
0.122687	1.2728749691	640.81929	875.80493	82.77636000000001	1088.36370925498	10.0
0.1234041	1.2800406783	705.22304	883.89081	119.35663000000001	1137.0349622040012	10.0
0.1241212	1.2877001083	772.27904	882.0434300000001	161.07301	1183.3680925983876	10.0
0.1248383	1.2984025523	1306.61312	1066.92859	422.9176	1739.0899223172105	10.0
0.1255553	1.3107084731	1323.55096	1041.36572	442.32769	1741.2304534003465	10.0
0.1262724	1.3230636384	1338.21921	1015.24439	460.54538999999994	1741.7387524223454	10.0
0.1269895	1.3354504311	1350.65753	988.7674999999999	477.52326	1740.6795788550453	10.0
0.1277066	1.3478521036	1360.94384	962.0692399999999	493.26156000000003	1738.1174657547622	10.0
0.1284237	1.3602528346	1369.17778	935.2276800000001	507.79371	1734.1144883194634	10.0
0.1291408	1.3726377121	1375.46794	908.27823	521.17369	1728.7288428808008	10.0
0.1298579	1.3849926705	1379.92263	881.2259600000001	533.46603	1722.0138392382332	10.0
0.130575	1.3973044014	1382.64402	854.0562	544.7384900000001	1714.0176490595657	10.0
0.1312921	1.4095602556	1383.72475	826.7431200000001	555.05692	1704.783433363248	10.0
0.1320092	1.4217481483	1383.24655	799.25635	564.48212	1694.3499623460082	10.0
0.1327263	1.4338564734	1381.28024	771.56605	573.06799	1682.7525641310729	10.0
0.1334434	1.4458740333	1377.8866600000001	743.64652	580.86089	1670.0243016332604	10.0
0.1341605	1.4577899856	1373.11834	715.4787200000001	587.89973	1656.1974118296607	10.0
0.1348775	1.4695938089	1367.02161	687.05173	594.2167000000001	1641.3048615238654	10.0
0.1355946	1.481275288	1359.63892	658.36341	599.83859	1625.3820186217094	10.0
0.1363117	1.4928245171	1351.0114800000001	629.42013	604.78838	1608.4684341708517	10.0
0.1370288	1.5042319212	1341.18189	600.23577	609.08723	1590.6096615450751	10.0
0.1377459	1.5154882928	1330.19681	570.82985	612.75683	1571.8591551716227	10.0
0.138463	1.5265848426	1318.10956	541.2248199999999	615.82188	1552.2801634480036	10.0
0.1391801	1.5375132599	1304.98256	511.44266	618.31284	1531.9477290302352	10.0
0.1398972	1.5482657818	1290.8896	481.50065	620.2688	1510.9507667664166	10.0
0.1406143	1.5588352654	1275.91793	451.40662000000003	621.7404	1489.3943821793707	10.0
0.1413314	1.5692152621	1260.17003	421.15374	622.79283	1467.4024282130642	10.0
0.1420485	1.5794000911	1243.76537	390.71509	623.50875	1445.12066572017	10.0
0.1427656	1.5893849104	1226.8418900000001	360.03827	623.99116	1422.720473839296	10.0
0.1434826	1.5991657861	1209.5575999999999	329.04056	624.36608	1400.4036131406688	10.0
0.1441997	1.6087397617	1192.09213	297.60510999999997	624.78481	1378.4079609146145	10.0
0.1449168	1.6181049316	1174.6482	265.57914999999997	625.42551	1357.01427672546	10.0
0.1456339	1.6272605231	1157.45265	232.77575000000002	626.49318	1336.5533627082	10.0
0.146351	1.6362069937	1140.75594	198.98180000000002	628.21654	1317.4118158366787	10.0
0.1470681	1.644946145	1124.82803	163.9764	630.83899	1300.0323796486225	10.0
0.1477852	1.6534812492	1109.94632	127.5668	634.59857	1284.9005668882817	10.0
0.1485023	1.6618171611	1096.36792	89.65133	639.68867	1272.5020909618436	10.0
0.1492194	1.6699603401	1084.27333	50.3213	646.18753	1263.2257166913917	10.0
0.1499365	1.6779186187	1073.66229	10.00726	653.9427800000001	1257.1762079099653	10.0
0.1506536	1.6857003852	1064.18112	-30.34979	662.40514	1253.8672718497432	10.0
0.1513707	1.6933126169	1054.87653	-69.18905	670.439	1251.8147110917587	10.0
0.1520877	1.7007569771	1043.92688	-104.48065	676.2112	1248.1831291987553	10.0
0.1528048	1.7080232743	1028.50225	-134.41616000000002	677.34938	1238.8247514925558	10.0
